pivot,target,relative_abundance,fitness,relative_fitness
Methylophilus,Devosiaceae,0.9000000000000001,4.6734572922069314e-05,0.0017229705568391387
Methylophilus,Acinetobacter,0.9500000000000001,4.259606971323278e-06,0.00018208523279205133
Methylophilus,Sediminibacterium,0.9500000000000001,0.00018077701287425103,0.007727667058079258
Methylophilus,Methylophilus,0.9500000000000001,0.024592407818350762,1.0512505807854766
Methylophilus,Ramlibacter,0.9500000000000001,0.00012351092745065175,0.005279716210584459
Methylophilus,Bosea,0.9500000000000001,9.33225095791988e-06,0.0003989253232954486
Methylophilus,Hyphomicrobium,0.9500000000000001,4.779243672389272e-05,0.0020429812011191154
Methylophilus,Methylocystis,0.9500000000000001,0.0008616071395770423,0.036831082689406304
Methylophilus,Brucella,0.9500000000000001,1.343278546973316e-06,5.7421069262223653e-05
Methylophilus,Terrimonas,0.9500000000000001,3.782389592793285e-05,0.0016168564239626136
Methylophilus,Afipia,0.9500000000000001,3.6056424155599536e-06,0.00015413023854596875
Methylophilus,Chitinophagaceae,0.9500000000000001,4.66612547895994e-06,0.0001994626616477243
Methylophilus,Beijerinckiaceae,0.9500000000000001,1.4493268533133145e-06,6.19543115723992e-05
Methylophilus,Devosiaceae,0.9500000000000001,1.8169609819586435e-05,0.0007766955158100779
Ramlibacter,Acinetobacter,0.05000000000000001,0.0002783882588510511,0.006706376262578285
Ramlibacter,Sediminibacterium,0.05000000000000001,0.011814751500118466,0.28461749549232646
Ramlibacter,Methylophilus,0.05000000000000001,2.310276007062665e-05,0.0005565457479318078
Ramlibacter,Ramlibacter,0.05000000000000001,0.004028574185684036,0.09704839709264575
Ramlibacter,Bosea,0.05000000000000001,0.0006099128658645435,0.014692807745399725
Ramlibacter,Hyphomicrobium,0.05000000000000001,0.0031234931615487225,0.07524498512038041
Ramlibacter,Methylocystis,0.05000000000000001,0.05631066739614539,1.3565246060089884
Ramlibacter,Brucella,0.05000000000000001,8.779048826838125e-05,0.0021148738421408694
Ramlibacter,Terrimonas,0.05000000000000001,0.0024719953275570516,0.05955039502870344
Ramlibacter,Afipia,0.05000000000000001,0.0002356481527203918,0.00567676662890444
Ramlibacter,Chitinophagaceae,0.05000000000000001,0.00030495643293227174,0.0073464038726998625
Ramlibacter,Beijerinckiaceae,0.05000000000000001,9.472131628956926e-05,0.0022818375665204123
Ramlibacter,Devosiaceae,0.05000000000000001,0.0011874818676302096,0.02860645144369492
Ramlibacter,Acinetobacter,0.09999999999999999,0.0002888672476501588,0.006962170683685479
Ramlibacter,Sediminibacterium,0.09999999999999999,0.012259478045501345,0.2954733682686103
Ramlibacter,Methylophilus,0.09999999999999999,2.397238569710861e-05,0.0005777735007207866
Ramlibacter,Ramlibacter,0.09999999999999999,0.008824901074708378,0.2126944748792305
Ramlibacter,Bosea,0.09999999999999999,0.0006328709824036673,0.015253220419028766
Ramlibacter,Hyphomicrobium,0.09999999999999999,0.003241066546249084,0.07811497729745034
Ramlibacter,Methylocystis,0.09999999999999999,0.058430292898132556,1.4082651306568459
Ramlibacter,Brucella,0.09999999999999999,9.109506564901271e-05,0.0021955393027389886
Ramlibacter,Terrimonas,0.09999999999999999,0.0025650452695906213,0.06182176457712416
Ramlibacter,Afipia,0.09999999999999999,0.0002445183341105078,0.005893289707352023
Ramlibacter,Chitinophagaceae,0.09999999999999999,0.00031643549120183366,0.007626610209514383
Ramlibacter,Beijerinckiaceae,0.09999999999999999,9.82867813581453e-05,0.0023688713529552248
Ramlibacter,Devosiaceae,0.09999999999999999,0.0012321806248313826,0.02969755793704843
Ramlibacter,Acinetobacter,0.15,0.00029638296915816977,0.007140483086462138
Ramlibacter,Sediminibacterium,0.15,0.012578444018878676,0.3030409170470322
Ramlibacter,Methylophilus,0.15,2.4596097025574257e-05,0.0005925712104947833
Ramlibacter,Ramlibacter,0.15,0.014380686857696709,0.3464607010677867
Ramlibacter,Bosea,0.15,0.0006493369614751603,0.015643879957062276
Ramlibacter,Hyphomicrobium,0.15,0.0033253923178576394,0.0801156276588947
Ramlibacter,Methylocystis,0.15,0.059950526890134685,1.4443330684599847
Ramlibacter,Brucella,0.15,9.346516869718217e-05,0.0022517705998801765
Ramlibacter,Terrimonas,0.15,0.0026317823817364446,0.0634051195229418
Ramlibacter,Afipia,0.15,0.00025088018966085737,0.006044226347046789
Ramlibacter,Chitinophagaceae,0.15,0.00032466848073758013,0.007821939978531138
Ramlibacter,Beijerinckiaceae,0.15,0.00010084399780485443,0.002429541963028611
Ramlibacter,Devosiaceae,0.15,0.001264239387114312,0.03045816021942693
Ramlibacter,Acinetobacter,0.2,0.00029927302958576864,0.007209490622654911
Ramlibacter,Sediminibacterium,0.2,0.012701097703747891,0.30596958542952046
Ramlibacter,Methylophilus,0.2,2.483593606520902e-05,0.0005982979769838102
Ramlibacter,Ramlibacter,0.2,0.020571295393611813,0.4955627356109776
Ramlibacter,Bosea,0.2,0.0006556687121215181,0.01579506659237259
Ramlibacter,Hyphomicrobium,0.2,0.0033578185560162593,0.08088988648821113
Ramlibacter,Methylocystis,0.2,0.060535110565340465,1.458291489100339
Ramlibacter,Brucella,0.2,9.437655704779428e-05,0.0022735323125384786
Ramlibacter,Terrimonas,0.2,0.0026574451589773647,0.06401788353726767
Ramlibacter,Afipia,0.2,0.00025332654786513196,0.006102639365234862
Ramlibacter,Chitinophagaceae,0.2,0.00032783435606075905,0.007897533296186294
Ramlibacter,Beijerinckiaceae,0.2,0.00010182733786735698,0.0024530217056336215
Ramlibacter,Devosiaceae,0.2,0.0012765671137517434,0.030752516016967837
Ramlibacter,Acinetobacter,0.25,0.0002960863283885841,0.007139738479145131
Ramlibacter,Sediminibacterium,0.25,0.01256585463385244,0.30300931603608466
Ramlibacter,Methylophilus,0.25,2.457147953432233e-05,0.0005925094173564424
Ramlibacter,Ramlibacter,0.25,0.02713633247304668,0.6543575253714992
Ramlibacter,Bosea,0.25,0.0006486870597061096,0.01564224861821008
Ramlibacter,Hyphomicrobium,0.25,0.003322064033040379,0.08010727322659102
Ramlibacter,Methylocystis,0.25,0.05989052421695725,1.4441824538645927
Ramlibacter,Brucella,0.25,9.337162223042487e-05,0.0022515357859544814
Ramlibacter,Terrimonas,0.25,0.0026291483101724897,0.06339850765713935
Ramlibacter,Afipia,0.25,0.0002506290912500878,0.006043596057035714
Ramlibacter,Chitinophagaceae,0.25,0.0003243435298530548,0.00782112430910504
Ramlibacter,Beijerinckiaceae,0.25,0.00010074306609072155,0.002429288611161414
Ramlibacter,Devosiaceae,0.25,0.0012629740480641677,0.030454984052121138
Ramlibacter,Acinetobacter,0.3,0.00028688601199786774,0.006911353117760575
Ramlibacter,Sediminibacterium,0.3,0.012175394733253905,0.2933166792052081
Ramlibacter,Methylophilus,0.3,2.3807967800652922e-05,0.0005735562753328277
Ramlibacter,Ramlibacter,0.3,0.03380544365088567,0.8144048458366964
Ramlibacter,Bosea,0.3,0.000628530349937237,0.01514188566878665
Ramlibacter,Hyphomicrobium,0.3,0.0032188372466482747,0.07754480842499831
Ramlibacter,Methylocystis,0.3,0.05802954071731142,1.3979860654962342
Ramlibacter,Brucella,0.3,9.04702776424811e-05,0.0021795138462647455
Ramlibacter,Terrimonas,0.3,0.0025474525546698625,0.061370521460612566
Ramlibacter,Afipia,0.3,0.0002428412715666598,0.005850274008394843
Ramlibacter,Chitinophagaceae,0.3,0.0003142651749686185,0.007570942834393325
Ramlibacter,Beijerinckiaceae,0.3,9.761266798267698e-05,0.002351580728864594
Ramlibacter,Devosiaceae,0.3,0.0012237295449535601,0.029480792552107345
Ramlibacter,Acinetobacter,0.35000000000000003,0.00027041064801623785,0.006521185270989216
Ramlibacter,Sediminibacterium,0.35000000000000003,0.011476183020373782,0.27675802054638055
Ramlibacter,Methylophilus,0.35000000000000003,2.244071767769609e-05,0.0005411772009119682
Ramlibacter,Ramlibacter,0.35000000000000003,0.04003432664746244,0.9654622078777242
Ramlibacter,Bosea,0.35000000000000003,0.0005924349466911769,0.014287078104075963
Ramlibacter,Hyphomicrobium,0.35000000000000003,0.003033985030024512,0.07316715756329811
Ramlibacter,Methylocystis,0.35000000000000003,0.05469700526761646,1.3190653095028315
Ramlibacter,Brucella,0.35000000000000003,8.527472717524516e-05,0.0020564733634654796
Ramlibacter,Terrimonas,0.35000000000000003,0.0024011567915134817,0.0579059604975806
Ramlibacter,Afipia,0.35000000000000003,0.00022889532031250014,0.005520007449302076
Ramlibacter,Chitinophagaceae,0.35000000000000003,0.00029621747334558846,0.0071435390520379815
Ramlibacter,Beijerinckiaceae,0.35000000000000003,9.200694247855397e-05,0.0022188265237390696
Ramlibacter,Devosiaceae,0.35000000000000003,0.0011534528886335792,0.02781650812687517
Ramlibacter,Acinetobacter,0.39999999999999997,0.0002485013176508298,0.0059866271859107065
Ramlibacter,Sediminibacterium,0.39999999999999997,0.010546354676069241,0.25407146413898224
Ramlibacter,Methylophilus,0.39999999999999997,2.062251598762073e-05,0.0004968155341004737
Ramlibacter,Ramlibacter,0.39999999999999997,0.04555032589625709,1.097349591203323
Ramlibacter,Bosea,0.39999999999999997,0.0005444344220731872,0.0131159301002525
Ramlibacter,Hyphomicrobium,0.39999999999999997,0.002788164161526323,0.06716946021038403
Ramlibacter,Methylocystis,0.39999999999999997,0.05026532046822677,1.2109381828164945
Ramlibacter,Brucella,0.39999999999999997,7.836556075295878e-05,0.0018878990295818
Ramlibacter,Terrimonas,0.39999999999999997,0.002206609210675418,0.05315926214875068
Ramlibacter,Afipia,0.39999999999999997,0.00021034966307373145,0.005067518447824831
Ramlibacter,Chitinophagaceae,0.39999999999999997,0.0002722172110365936,0.00655796505012625
Ramlibacter,Beijerinckiaceae,0.39999999999999997,8.455231554924499e-05,0.0020369436898119418
Ramlibacter,Devosiaceae,0.39999999999999997,0.0010599973217637055,0.025536318452764346
Ramlibacter,Acinetobacter,0.44999999999999996,0.00022179792451885582,0.005343574002034203
Ramlibacter,Sediminibacterium,0.44999999999999996,0.009413067103646713,0.22678039374608233
Ramlibacter,Methylophilus,0.44999999999999996,1.840646676505028e-05,0.0004434501246501414
Ramlibacter,Ramlibacter,0.44999999999999996,0.04989549711487608,1.2020864567601401
Ramlibacter,Bosea,0.44999999999999996,0.00048593072259732733,0.011707083290763733
Ramlibacter,Hyphomicrobium,0.44999999999999996,0.0024885543066347974,0.05995445685269911
Ramlibacter,Methylocystis,0.44999999999999996,0.04486392209313356,1.080865333822255
Ramlibacter,Brucella,0.44999999999999996,6.994457370719104e-05,0.001685110473670537
Ramlibacter,Terrimonas,0.44999999999999996,0.0019694919438603795,0.047449163337565124
Ramlibacter,Afipia,0.44999999999999996,0.00018774596100351286,0.004523191271431443
Ramlibacter,Chitinophagaceae,0.44999999999999996,0.00024296536129866366,0.005853541645381866
Ramlibacter,Beijerinckiaceae,0.44999999999999996,7.546651373670614e-05,0.0018181455110655798
Ramlibacter,Devosiaceae,0.44999999999999996,0.0009460923917235844,0.02279333640701727
Ramlibacter,Acinetobacter,0.5,0.00019255268009973174,0.0046387741593624104
Ramlibacter,Sediminibacterium,0.5,0.008171903784481563,0.1968688054023184
Ramlibacter,Methylophilus,0.5,1.5979475526948693e-05,0.00038496051115040754
Ramlibacter,Ramlibacter,0.5,0.052942399342110064,1.2754319175179727
Ramlibacter,Bosea,0.5,0.00042185815391144554,0.01016295749437076
Ramlibacter,Hyphomicrobium,0.5,0.0021604250912434634,0.0520466611075351
Ramlibacter,Methylocystis,0.5,0.03894837364938474,0.9383027498780032
Ramlibacter,Brucella,0.5,6.0722007002405036e-05,0.0014628499423715486
Ramlibacter,Terrimonas,0.5,0.0017098038813835104,0.04119077469309361
Ramlibacter,Afipia,0.5,0.00016299065037487669,0.003926597213734157
Ramlibacter,Chitinophagaceae,0.5,0.00021092907695572277,0.00508147874718538
Ramlibacter,Beijerinckiaceae,0.5,6.551584966048964e-05,0.0015783380957166708
Ramlibacter,Devosiaceae,0.5,0.0008213450420851628,0.019786970273130946
Ramlibacter,Acinetobacter,0.55,0.00016270743117538907,0.003919772901135844
Ramlibacter,Sediminibacterium,0.55,0.006905276373700744,0.16635451133949133
Ramlibacter,Methylophilus,0.55,1.3502691383849711e-05,0.00032529235694073383
Ramlibacter,Ramlibacter,0.55,0.05467787350471317,1.3172406773755687
Ramlibacter,Bosea,0.55,0.00035647105253363247,0.008587718223235376
Ramlibacter,Hyphomicrobium,0.55,0.0018255638750964808,0.04397952665838721
Ramlibacter,Methylocystis,0.55,0.032911459978995285,0.7928675908073446
Ramlibacter,Brucella,0.55,5.13102272586289e-05,0.0012361109563747885
Ramlibacter,Terrimonas,0.55,0.0014447879780719194,0.03480628219265853
Ramlibacter,Afipia,0.55,0.00013772745211526708,0.0033179820407954856
Ramlibacter,Chitinophagaceae,0.55,0.00017823552626681623,0.004293859111617688
Ramlibacter,Beijerinckiaceae,0.55,5.536103467378382e-05,0.0013336986634570089
Ramlibacter,Devosiaceae,0.55,0.0006940383371298752,0.016720027146753722
Ramlibacter,Acinetobacter,0.6000000000000001,0.00013392944952627612,0.003226488605834581
Ramlibacter,Sediminibacterium,0.6000000000000001,0.00568394360894088,0.13693164091483856
Ramlibacter,Methylophilus,0.6000000000000001,1.111447713911005e-05,0.0002677583905256913
Ramlibacter,Ramlibacter,0.6000000000000001,0.0552358949001637,1.3306855673552915
Ramlibacter,Bosea,0.6000000000000001,0.00029342219647250536,0.007068821509878252
Ramlibacter,Hyphomicrobium,0.6000000000000001,0.001502677309207679,0.03620093439907347
Ramlibacter,Methylocystis,0.6000000000000001,0.02709042657886684,0.6526343010673201
Ramlibacter,Brucella,0.6000000000000001,4.223501312861819e-05,0.001017481883997627
Ramlibacter,Terrimonas,0.6000000000000001,0.0011892490538847756,0.02865014778624898
Ramlibacter,Afipia,0.6000000000000001,0.00011336766681892252,0.002731135583362052
Ramlibacter,Chitinophagaceae,0.6000000000000001,0.00014671109823625268,0.003534410754939126
Ramlibacter,Beijerinckiaceae,0.6000000000000001,4.556935627035121e-05,0.0010978094011553346
Ramlibacter,Devosiaceae,0.6000000000000001,0.0005712841249502567,0.013762781273020537
Ramlibacter,Acinetobacter,0.6500000000000001,0.00010738184759582635,0.0025868299069816574
Ramlibacter,Sediminibacterium,0.6500000000000001,0.004557267789253577,0.1097846319029394
Ramlibacter,Methylophilus,0.6500000000000001,8.911356646956544e-06,0.00021467468107731598
Ramlibacter,Ramlibacter,0.6500000000000001,0.054831513796176165,1.320891779278147
Ramlibacter,Bosea,0.6500000000000001,0.0002352598154796528,0.005667411580441143
Ramlibacter,Hyphomicrobium,0.6500000000000001,0.001204815418668525,0.029024016881653125
Ramlibacter,Methylocystis,0.6500000000000001,0.021720540691291923,0.523248067657851
Ramlibacter,Brucella,0.6500000000000001,3.386315525843488e-05,0.000815763788093801
Ramlibacter,Terrimonas,0.6500000000000001,0.0009535151612243502,0.02297019087527281
Ramlibacter,Afipia,0.6500000000000001,9.089583779895676e-05,0.0021896817469886235
Ramlibacter,Chitinophagaceae,0.6500000000000001,0.0001176299077398264,0.0028337057902205714
Ramlibacter,Beijerinckiaceae,0.6500000000000001,3.6536562252521834e-05,0.0008801661924169957
Ramlibacter,Devosiaceae,0.6500000000000001,0.0004580437316535664,0.011034278607374043
Ramlibacter,Acinetobacter,0.7000000000000001,0,0
Ramlibacter,Sediminibacterium,0.7000000000000001,0,0
Ramlibacter,Methylophilus,0.7000000000000001,0,0
Ramlibacter,Ramlibacter,0.7000000000000001,0,0
Ramlibacter,Bosea,0.7000000000000001,0,0
Ramlibacter,Hyphomicrobium,0.7000000000000001,0,0
Ramlibacter,Methylocystis,0.7000000000000001,0,0
Ramlibacter,Brucella,0.7000000000000001,0,0
Ramlibacter,Terrimonas,0.7000000000000001,0,0
Ramlibacter,Afipia,0.7000000000000001,0,0
Ramlibacter,Chitinophagaceae,0.7000000000000001,0,0
Ramlibacter,Beijerinckiaceae,0.7000000000000001,0,0
Ramlibacter,Devosiaceae,0.7000000000000001,0,0
Ramlibacter,Acinetobacter,0.7500000000000001,6.310743378049447e-05,0.0015204789234088357
Ramlibacter,Sediminibacterium,0.7500000000000001,0.002678269015381317,0.06452887314782395
Ramlibacter,Methylophilus,0.7500000000000001,5.237131434065931e-06,0.00012618082351940546
Ramlibacter,Ramlibacter,0.7500000000000001,0.052054206032326654,1.2541679863299555
Ramlibacter,Bosea,0.7500000000000001,0.0001382602698593406,0.0033311737409123044
Ramlibacter,Hyphomicrobium,0.7500000000000001,0.0007080601698857139,0.01705964733982362
Ramlibacter,Methylocystis,0.7500000000000001,0.012764984157392302,0.3075531392461989
Ramlibacter,Brucella,0.7500000000000001,1.9901099449450538e-05,0.00047948712937374074
Ramlibacter,Terrimonas,0.7500000000000001,0.0005603730634450546,0.013501348116576384
Ramlibacter,Afipia,0.7500000000000001,5.34187406274725e-05,0.0012870443998979357
Ramlibacter,Chitinophagaceae,0.7500000000000001,6.91301349296703e-05,0.0016655868704561522
Ramlibacter,Beijerinckiaceae,0.7500000000000001,2.1472238879670317e-05,0.0005173413764295624
Ramlibacter,Devosiaceae,0.7500000000000001,0.00026918855571098885,0.006485694328897441
Ramlibacter,Acinetobacter,0.8,4.554748289717706e-05,0.0010975980932141896
Ramlibacter,Sediminibacterium,0.8,0.0019330276144079958,0.04658188090205283
Ramlibacter,Methylophilus,0.8,3.779874099350793e-06,9.108697868997422e-05
Ramlibacter,Ramlibacter,0.8,0.05009315948905633,1.2071392937867527
Ramlibacter,Bosea,0.8,9.978867622286097e-05,0.0024046962374153205
Ramlibacter,Hyphomicrobium,0.8,0.0005110389782322272,0.012314959518884516
Ramlibacter,Methylocystis,0.8,0.009213065129757624,0.22201540185894322
Ramlibacter,Brucella,0.8,1.4363521577533013e-05,0.00034613051902190206
Ramlibacter,Terrimonas,0.8,0.00040444652863053495,0.009746306719827244
Ramlibacter,Afipia,0.8,3.855471581337809e-05,0.0009290871826377373
Ramlibacter,Chitinophagaceae,0.8,4.989433811143048e-05,0.0012023481187076602
Ramlibacter,Beijerinckiaceae,0.8,1.5497483807338255e-05,0.00037345661262889443
Ramlibacter,Devosiaceae,0.8,0.0001942855287066308,0.004681870704664676
Ramlibacter,Acinetobacter,0.8500000000000001,2.632148288632362e-05,0.0007419645830971232
Ramlibacter,Sediminibacterium,0.8500000000000001,0.0011170793649847217,0.031488853758993254
Ramlibacter,Methylophilus,0.8500000000000001,2.184355426250922e-06,6.15738243234127e-05
Ramlibacter,Ramlibacter,0.8500000000000001,0.041010217356071736,1.1560187909903177
Ramlibacter,Bosea,0.8500000000000001,5.766698325302434e-05,0.001625548962138095
Ramlibacter,Hyphomicrobium,0.8500000000000001,0.00029532485362912466,0.008324781048525395
Ramlibacter,Methylocystis,0.8500000000000001,0.005324147915943997,0.1500800394058861
Ramlibacter,Brucella,0.8500000000000001,8.300550619753506e-06,0.00023398053242896827
Ramlibacter,Terrimonas,0.8500000000000001,0.00023372603060884867,0.006588399202605158
Ramlibacter,Afipia,0.8500000000000001,2.2280425347759405e-05,0.0006280530080988094
Ramlibacter,Chitinophagaceae,0.8500000000000001,2.883349162651217e-05,0.0008127744810690475
Ramlibacter,Beijerinckiaceae,0.8500000000000001,8.95585724762878e-06,0.00025245267972599203
Ramlibacter,Devosiaceae,0.8500000000000001,0.00011227586890929741,0.003164894570223413
Ramlibacter,Acinetobacter,0.9000000000000001,1.2522914749240798e-05,0.0004458878331954559
Ramlibacter,Sediminibacterium,0.9000000000000001,0.0005314704234657048,0.018923405634535775
Ramlibacter,Methylophilus,0.9000000000000001,1.0392460372813938e-06,3.700313968427019e-05
Ramlibacter,Ramlibacter,0.9000000000000001,0.03098860207576969,1.1033725702044594
Ramlibacter,Bosea,0.9000000000000001,2.7436095384228795e-05,0.0009768828876647328
Ramlibacter,Hyphomicrobium,0.9000000000000001,0.0001405060642404444,0.005002824485313328
Ramlibacter,Methylocystis,0.9000000000000001,0.002533058291269669,0.09019145266644014
Ramlibacter,Brucella,0.9000000000000001,3.949134941669297e-06,0.00014061193080022673
Ramlibacter,Terrimonas,0.9000000000000001,0.00011119932598910915,0.003959335946216911
Ramlibacter,Afipia,0.9000000000000001,1.0600309580270216e-05,0.0003774320247795559
Ramlibacter,Chitinophagaceae,0.9000000000000001,1.3718047692114397e-05,0.0004884414438323664
Ramlibacter,Beijerinckiaceae,0.9000000000000001,4.260908752853714e-06,0.00015171287270550774
Ramlibacter,Devosiaceae,0.9000000000000001,5.341724631626365e-05,0.001901961379771488
Ramlibacter,Acinetobacter,0.9500000000000001,8.351194188804063e-06,0.00020118048063483369
Ramlibacter,Sediminibacterium,0.9500000000000001,0.0003544232952825227,0.008538066207191199
Ramlibacter,Methylophilus,0.9500000000000001,6.930451608966028e-07,1.669547557135549e-05
Ramlibacter,Ramlibacter,0.9500000000000001,0.04362708892166707,1.050977682895494
Ramlibacter,Bosea,0.9500000000000001,1.8296392247670314e-05,0.00044076055508378504
Ramlibacter,Hyphomicrobium,0.9500000000000001,9.369970575322069e-05,0.0022572282972472624
Ramlibacter,Methylocystis,0.9500000000000001,0.0016892282751693796,0.040693552157621875
Ramlibacter,Brucella,0.9500000000000001,2.633571611407091e-06,6.344280717115088e-05
Ramlibacter,Terrimonas,0.9500000000000001,7.415583221593651e-05,0.0017864158861350381
Ramlibacter,Afipia,0.9500000000000001,7.069060641145349e-06,0.00017029385082782602
Ramlibacter,Chitinophagaceae,0.9500000000000001,9.148196123835157e-06,0.00022038027754189252
Ramlibacter,Beijerinckiaceae,0.9500000000000001,2.841485159676071e-06,6.84514498425575e-05
Ramlibacter,Devosiaceae,0.9500000000000001,3.562252127008539e-05,0.0008581474443676725
Bosea,Acinetobacter,0.05,0.00029914211946699724,0.007213299732028918
Bosea,Sediminibacterium,0.05,0.012695541900035055,0.306131243399136
Bosea,Methylophilus,0.05,2.482507215493753e-05,0.0005986140856455533
Bosea,Ramlibacter,0.05,0.008673880210935174,0.20915576152455637
Bosea,Bosea,0.05,0.004750930848219794,0.11456055829053045
Bosea,Hyphomicrobium,0.05,0.0033563497553475547,0.08093262437927883
Bosea,Methylocystis,0.05,0.06050863087044474,1.4590619723524718
Bosea,Brucella,0.05,9.433527418876263e-05,0.002274733525453103
Bosea,Terrimonas,0.05,0.002656282720578316,0.06405170716407421
Bosea,Afipia,0.05,0.0002532157359803628,0.006105863673584644
Bosea,Chitinophagaceae,0.05,0.0003276909524451754,0.007901705930521304
Bosea,Beijerinckiaceae,0.05,0.00010178279583524389,0.002454317751146769
Bosea,Devosiaceae,0.05,0.0012760087087637891,0.030768764002181443
Bosea,Acinetobacter,0.1,0.00030946823058116226,0.007466203371806005
Bosea,Sediminibacterium,0.1,0.013133780341842871,0.3168644318955681
Bosea,Methylophilus,0.1,2.568201083661097e-05,0.0006196019395689629
Bosea,Ramlibacter,0.1,0.008973294586311874,0.21648891768539566
Bosea,Bosea,0.1,0.010375960411504792,0.25032951028485423
Bosea,Hyphomicrobium,0.1,0.0034722078651098034,0.08377018222972378
Bosea,Methylocystis,0.1,0.06259733321315558,1.5102177675053903
Bosea,Brucella,0.1,9.75916411791217e-05,0.0023544873703620593
Bosea,Terrimonas,0.1,0.002747975159517103,0.06629740753387249
Bosea,Afipia,0.1,0.0002619565105334319,0.006319939783603422
Bosea,Chitinophagaceae,0.1,0.00033900254304326485,0.00817874560231031
Bosea,Beijerinckiaceae,0.1,0.00010529624443010498,0.002540367952232748
Bosea,Devosiaceae,0.1,0.0013200553570018039,0.03184753969384469
Bosea,Acinetobacter,0.15,0.00031604096232304603,0.007615159412484535
Bosea,Sediminibacterium,0.15,0.013412725986058515,0.323186101538969
Bosea,Methylophilus,0.15,2.622746575294988e-05,0.0006319634367207085
Bosea,Ramlibacter,0.15,0.009163876534080687,0.2208080247902155
Bosea,Bosea,0.15,0.016829470517221536,0.40551420889976536
Bosea,Hyphomicrobium,0.15,0.003545953369798824,0.08544145664463978
Bosea,Methylocystis,0.15,0.06392682502624003,1.5403476806630545
Bosea,Brucella,0.15,9.966436986120954e-05,0.002401461059538692
Bosea,Terrimonas,0.15,0.0028063388355656373,0.0676200877291158
Bosea,Afipia,0.15,0.0002675201506800887,0.006446027054551225
Bosea,Chitinophagaceae,0.15,0.0003462025479389384,0.00834191736471335
Bosea,Beijerinckiaceae,0.15,0.00010753260958709449,0.002591050090554904
Bosea,Devosiaceae,0.15,0.0013480917397016238,0.03248292064744441
Bosea,Acinetobacter,0.2,0.00031647296572207494,0.0076241322665271585
Bosea,Sediminibacterium,0.2,0.013431060138611547,0.3235669079752688
Bosea,Methylophilus,0.2,2.6263316657433604e-05,0.0006327080719109675
Bosea,Ramlibacter,0.2,0.009176402840107302,0.22106820032569205
Bosea,Bosea,0.2,0.0238743397159818,0.5751553639197661
Bosea,Hyphomicrobium,0.2,0.003550800412085023,0.0855421313223628
Bosea,Methylocystis,0.2,0.06401420802082868,1.5421626544757923
Bosea,Brucella,0.2,9.980060329824769e-05,0.0024042906732616763
Bosea,Terrimonas,0.2,0.0028101748823453955,0.06769976369447352
Bosea,Afipia,0.2,0.0002678858299058227,0.006453622333491867
Bosea,Chitinophagaceae,0.2,0.00034667577987812357,0.00835174654922477
Bosea,Beijerinckiaceae,0.2,0.00010767959829547779,0.0025941030948349666
Bosea,Devosiaceae,0.2,0.001349934476192129,0.03252119489622474
Bosea,Acinetobacter,0.25,0.00030982524352505,0.007464563604819513
Bosea,Sediminibacterium,0.25,0.013148931911926192,0.31679484045682155
Bosea,Methylophilus,0.25,2.5711638466809134e-05,0.0006194658593211215
Bosea,Ramlibacter,0.25,0.008983646480303111,0.21644137124679985
Bosea,Bosea,0.25,0.031163791403696007,0.7508235947901652
Bosea,Hyphomicrobium,0.25,0.0034762135207125947,0.08375178418021562
Bosea,Methylocystis,0.25,0.06266954759900058,1.5098860855093015
Bosea,Brucella,0.25,9.77042261738747e-05,0.0023539702654202612
Bosea,Terrimonas,0.25,0.002751145315948577,0.06628284694736
Bosea,Afipia,0.25,0.0002622587123614531,0.006318551765075437
Bosea,Chitinophagaceae,0.25,0.00033939362776188057,0.008176949343038803
Bosea,Beijerinckiaceae,0.25,0.00010541771771391743,0.0025398100232165975
Bosea,Devosiaceae,0.25,0.0013215782171939893,0.03184054516910564
Bosea,Acinetobacter,0.3,0.0002953000607223756,0.007124411785919735
Bosea,Sediminibacterium,0.3,0.01253248556459941,0.3023588537194484
Bosea,Methylophilus,0.3,2.4506229105591336e-05,0.0005912374926074469
Bosea,Ramlibacter,0.3,0.008562476449493614,0.20657837991704198
Bosea,Bosea,0.3,0.03818928212669826,0.921354946604815
Bosea,Hyphomicrobium,0.3,0.003313242175075949,0.07993530900052684
Bosea,Methylocystis,0.3,0.059731482821968336,1.4410822644813914
Bosea,Brucella,0.3,9.312367060124708e-05,0.002246702471908298
Bosea,Terrimonas,0.3,0.0026221665142982732,0.06326241170899682
Bosea,Afipia,0.3,0.0002499635368770317,0.006030622424595959
Bosea,Chitinophagaceae,0.3,0.00032348222419380565,0.007804334902418299
Bosea,Beijerinckiaceae,0.3,0.00010047553933292449,0.0024240737196905325
Bosea,Devosiaceae,0.3,0.0012596201760273948,0.030389607120022775
Bosea,Acinetobacter,0.35000000000000003,0.0002742685154184106,0.0066146338819796785
Bosea,Sediminibacterium,0.35000000000000003,0.011639910272612056,0.280723964086673
Bosea,Methylophilus,0.35000000000000003,2.2760872648830766e-05,0.0005489322723634591
Bosea,Ramlibacter,0.35000000000000003,0.00795264890350147,0.19179693596379258
Bosea,Bosea,0.35000000000000003,0.04456412535187092,1.0747692750062108
Bosea,Hyphomicrobium,0.35000000000000003,0.003077269982121919,0.07421564322353964
Bosea,Methylocystis,0.35000000000000003,0.05547735099426009,1.3379675206586947
Bosea,Brucella,0.35000000000000003,8.64913160655569e-05,0.002085942634981144
