Sample,Metabolite,Yield,N Open
CIR_19,CO2,0.555,11
CIR_19,Biomass,0.553,12
CIR_19,O2,1.346,12
CIR_19,CO2,0.569,12
CIR_19,Biomass,0.553,12
CIR_19,O2,1.346,12
CIR_19,CO2,0.569,12
CIR_19,Biomass,0.553,11
CIR_19,O2,1.353,11
CIR_19,CO2,0.575,11
CIR_19,Biomass,0.553,11
CIR_19,O2,1.353,11
CIR_19,CO2,0.575,11
CIR_19,Biomass,0.553,11
CIR_19,O2,1.353,11
CIR_19,CO2,0.575,11
CIR_19,Biomass,0.519,10
CIR_19,O2,1.396,10
CIR_19,CO2,0.603,10
CIR_19,Biomass,0.613,11
CIR_19,O2,1.284,11
CIR_19,CO2,0.529,11
CIR_19,Biomass,0.508,10
CIR_19,O2,1.399,10
CIR_19,CO2,0.604,10
CIR_19,Biomass,0.536,12
CIR_19,O2,1.375,12
CIR_19,CO2,0.589,12
CIR_19,Biomass,0.537,14
CIR_19,O2,1.375,14
CIR_19,CO2,0.589,14
CIR_19,Biomass,0.554,15
CIR_19,O2,1.356,15
CIR_19,CO2,0.577,15
CIR_19,Biomass,0.673,15
CIR_19,O2,1.214,15
CIR_19,CO2,0.483,15
CIR_19,Biomass,0.554,12
CIR_19,O2,1.353,12
CIR_19,CO2,0.575,12
CIR_19,Biomass,0.554,12
CIR_19,O2,1.353,12
CIR_19,CO2,0.575,12
CIR_19,Biomass,0.495,9
CIR_19,O2,1.424,9
CIR_19,CO2,0.621,9
CIR_19,Biomass,0.495,8
CIR_19,O2,1.413,8
CIR_19,CO2,0.614,8
CIR_19,Biomass,0.495,8
CIR_19,O2,1.413,8
CIR_19,CO2,0.614,8
CIR_19,Biomass,0.519,11
CIR_19,O2,1.394,11
CIR_19,CO2,0.601,11
CIR_19,Biomass,0.518,9
CIR_19,O2,1.397,9
CIR_19,CO2,0.604,9
CIR_19,Biomass,0.582,11
CIR_19,O2,1.311,11
CIR_19,CO2,0.546,11
CIR_19,Biomass,0.582,11
CIR_19,O2,1.311,11
CIR_19,CO2,0.546,11
CIR_19,Biomass,0.515,8
CIR_19,O2,1.4,8
CIR_19,CO2,0.606,8
CIR_19,Biomass,0.515,8
CIR_19,O2,1.4,8
CIR_19,CO2,0.606,8
CIR_19,Biomass,0.586,10
CIR_19,O2,1.318,10
CIR_19,CO2,0.551,10
CIR_19,Biomass,0.586,10
CIR_19,O2,1.318,10
CIR_19,CO2,0.551,10
CIR_19,Biomass,0.586,10
CIR_19,O2,1.318,10
CIR_19,CO2,0.551,10
CIR_19,Biomass,0.535,8
CIR_19,O2,1.365,8
CIR_19,CO2,0.582,8
CIR_19,Biomass,0.535,8
CIR_19,O2,1.365,8
CIR_19,CO2,0.582,8
CIR_19,Biomass,0.535,8
CIR_19,O2,1.376,8
CIR_19,CO2,0.589,8
CIR_19,Biomass,0.535,10
CIR_19,O2,1.375,10
CIR_19,CO2,0.589,10
CIR_19,Biomass,0.535,13
CIR_19,O2,1.374,13
CIR_19,CO2,0.589,13
CIR_19,Biomass,0.535,14
CIR_19,O2,1.366,14
CIR_19,CO2,0.583,14
CIR_19,Biomass,0.673,14
CIR_19,O2,1.213,14
CIR_19,CO2,0.483,14
CIR_19,Biomass,0.673,13
CIR_19,O2,1.216,13
CIR_19,CO2,0.484,13
CIR_19,Biomass,0.673,12
CIR_19,O2,1.204,12
CIR_19,CO2,0.476,12
CIR_19,Biomass,0.673,10
CIR_19,O2,1.214,10
CIR_19,CO2,0.483,10
CIR_19,Biomass,0.673,10
CIR_19,O2,1.218,10
CIR_19,CO2,0.486,10
CIR_19,Biomass,0.504,9
CIR_19,O2,1.411,9
CIR_19,CO2,0.613,9
CIR_19,Biomass,0.482,10
CIR_19,O2,1.437,10
CIR_19,CO2,0.63,10
CIR_19,Biomass,0.498,11
CIR_19,O2,1.42,11
CIR_19,CO2,0.618,11
CIR_19,Biomass,0.496,8
CIR_19,O2,1.422,8
CIR_19,CO2,0.62,8
CIR_19,Biomass,0.492,6
CIR_19,O2,1.416,6
CIR_19,CO2,0.615,6
CIR_19,Biomass,15.06,8
CIR_19,O2,1.319,8
CIR_19,CO2,0.551,8
CIR_19,Biomass,0.649,10
CIR_19,O2,1.23,10
CIR_19,CO2,0.493,10
CIR_19,Biomass,0.673,11
CIR_19,O2,1.201,11
CIR_19,CO2,0.474,11
CIR_19,Biomass,0.673,15
CIR_19,O2,1.215,15
CIR_19,CO2,0.484,15
CIR_19,Biomass,0.673,15
CIR_19,O2,1.215,15
CIR_19,CO2,0.484,15
CIR_19,Biomass,0.673,16
CIR_19,O2,1.201,16
CIR_19,CO2,0.474,16
CIR_19,Biomass,0.673,17
CIR_19,O2,1.197,17
CIR_19,CO2,0.471,17
CIR_19,Biomass,0.673,16
CIR_19,O2,1.197,16
CIR_19,CO2,0.469,16
CIR_19,Biomass,0.673,14
CIR_19,O2,1.216,14
CIR_19,CO2,0.484,14
CIR_19,Biomass,0.673,16
CIR_19,O2,1.216,16
CIR_19,CO2,0.484,16
CIR_19,Biomass,0.674,16
CIR_19,O2,1.202,16
CIR_19,CO2,0.475,16
CIR_19,Biomass,0.673,15
CIR_19,O2,1.216,15
CIR_19,CO2,0.484,15
CIR_19,Biomass,0.673,15
CIR_19,O2,1.215,15
CIR_19,CO2,0.484,15
CIR_19,Biomass,0.673,15
CIR_19,O2,1.202,15
CIR_19,CO2,0.474,15
CIR_19,Biomass,0.673,16
CIR_19,O2,1.218,16
CIR_19,CO2,0.486,16
CIR_19,Biomass,0.673,15
CIR_19,O2,1.216,15
CIR_19,CO2,0.484,15
CIR_19,Biomass,0.673,13
CIR_19,O2,1.216,13
CIR_19,CO2,0.484,13
CIR_19,Biomass,0.673,14
CIR_19,O2,1.216,14
CIR_19,CO2,0.484,14
CIR_19,Biomass,0.673,13
CIR_19,O2,1.201,13
CIR_19,CO2,0.474,13
CIR_19,Biomass,0.673,13
CIR_19,O2,1.213,13
CIR_19,CO2,0.483,13
CIR_19,Biomass,0.673,13
CIR_19,O2,1.213,13
CIR_19,CO2,0.483,13
CIR_19,Biomass,0.673,14
CIR_19,O2,1.213,14
CIR_19,CO2,0.483,14
CIR_19,Biomass,0.673,18
CIR_19,O2,1.215,18
CIR_19,CO2,0.484,18
CIR_19,Biomass,0.673,16
CIR_19,O2,1.214,16
CIR_19,CO2,0.483,16
CIR_19,Biomass,0.674,12
CIR_19,O2,1.214,12
CIR_19,CO2,0.483,12
CIR_19,Biomass,0.668,12
CIR_19,O2,1.221,12
CIR_19,CO2,0.488,12
CIR_19,Biomass,0.673,12
CIR_19,O2,1.216,12
CIR_19,CO2,0.485,12
CIR_19,Biomass,0.665,11
CIR_19,O2,1.226,11
CIR_19,CO2,0.491,11
CIR_19,Biomass,0.673,14
CIR_19,O2,1.214,14
CIR_19,CO2,0.483,14
CIR_19,Biomass,0.673,15
CIR_19,O2,1.214,15
CIR_19,CO2,0.483,15
CIR_19,Biomass,0.673,12
CIR_19,O2,1.216,12
CIR_19,CO2,0.484,12
CIR_19,Biomass,0.673,14
CIR_19,O2,1.216,14
CIR_19,CO2,0.484,14
CIR_19,Biomass,0.673,11
CIR_19,O2,1.216,11
CIR_19,CO2,0.484,11
CIR_19,Biomass,0.673,14
CIR_19,O2,1.213,14
CIR_19,CO2,0.483,14
CIR_19,Biomass,0.673,15
CIR_19,O2,1.215,15
CIR_19,CO2,0.484,15
CIR_19,Biomass,0.673,17
CIR_19,O2,1.216,17
CIR_19,CO2,0.485,17
CIR_19,Biomass,0.673,14
CIR_19,O2,1.213,14
CIR_19,CO2,0.483,14
CIR_19,Biomass,0.673,13
CIR_19,O2,1.204,13
CIR_19,CO2,0.476,13
CIR_19,Biomass,0.673,13
CIR_19,O2,1.204,13
CIR_19,CO2,0.476,13
CIR_19,Biomass,0.673,13
CIR_19,O2,1.204,13
CIR_19,CO2,0.476,13
CIR_19,Biomass,0.673,14
CIR_19,O2,1.202,14
CIR_19,CO2,0.474,14
CIR_19,Biomass,0.673,15
CIR_19,O2,1.213,15
CIR_19,CO2,0.482,15
CIR_19,Biomass,0.673,13
CIR_19,O2,1.201,13
CIR_19,CO2,0.474,13
CIR_19,Biomass,0.673,13
CIR_19,O2,1.203,13
CIR_19,CO2,0.476,13
CIR_19,Biomass,0.664,12
CIR_19,O2,1.227,12
CIR_19,CO2,0.492,12
CIR_19,Biomass,0.673,13
CIR_19,O2,1.203,13
CIR_19,CO2,0.475,13
CIR_19,Biomass,0.673,14
CIR_19,O2,1.204,14
CIR_19,CO2,0.476,14
CIR_19,Biomass,0.673,15
CIR_19,O2,1.216,15
CIR_19,CO2,0.485,15
CIR_19,Biomass,0.66,11
CIR_19,O2,1.219,11
CIR_19,CO2,0.486,11
CIR_19,Biomass,0.578,10
CIR_19,O2,1.314,10
CIR_19,CO2,0.548,10
CIR_19,Biomass,0.66,11
CIR_19,O2,1.232,11
CIR_19,CO2,0.495,11
CIR_19,Biomass,0.66,13
CIR_19,O2,1.218,13
CIR_19,CO2,0.485,13
CIR_19,Biomass,0.659,12
CIR_19,O2,1.23,12
CIR_19,CO2,0.494,12
CIR_19,Biomass,0.659,10
CIR_19,O2,1.221,10
CIR_19,CO2,0.488,10
CIR_19,Biomass,0.659,11
CIR_19,O2,1.232,11
CIR_19,CO2,0.495,11
CIR_19,Biomass,0.673,8
CIR_19,O2,1.197,8
CIR_19,CO2,0.472,8
CIR_19,Biomass,0.673,13
CIR_19,O2,1.204,13
CIR_19,CO2,0.476,13
CIR_19,Biomass,0.673,13
CIR_19,O2,1.215,13
CIR_19,CO2,0.484,13
CIR_19,Biomass,0.673,15
CIR_19,O2,1.201,15
CIR_19,CO2,0.474,15
CIR_19,Biomass,0.673,15
CIR_19,O2,1.204,15
CIR_19,CO2,0.476,15
CIR_19,Biomass,0.673,18
CIR_19,O2,1.203,18
CIR_19,CO2,0.476,18
CIR_19,Biomass,0.673,18
CIR_19,O2,1.203,18
CIR_19,CO2,0.476,18
CIR_19,Biomass,0.673,17
CIR_19,O2,1.201,17
CIR_19,CO2,0.474,17
CIR_19,Biomass,0.673,16
CIR_19,O2,1.216,16
CIR_19,CO2,0.485,16
CIR_19,Biomass,0.673,14
CIR_19,O2,1.213,14
CIR_19,CO2,0.483,14
CIR_19,Biomass,0.673,12
CIR_19,O2,1.201,12
CIR_19,CO2,0.474,12
CIR_19,Biomass,0.651,10
CIR_19,O2,1.228,10
CIR_19,CO2,0.492,10
CIR_19,Biomass,0.655,12
CIR_19,O2,1.237,12
CIR_19,CO2,0.498,12
CIR_19,Biomass,0.655,11
CIR_19,O2,1.237,11
CIR_19,CO2,0.498,11
CIR_19,Biomass,0.651,6
CIR_19,O2,1.24,6
CIR_19,CO2,0.5,6
CIR_19,Biomass,0.656,9
CIR_19,O2,1.238,9
CIR_19,CO2,0.499,9
CIR_19,Biomass,0.655,9
CIR_19,O2,1.224,9
CIR_19,CO2,0.489,9
CIR_19,Biomass,0.673,12
CIR_19,O2,1.215,12
CIR_19,CO2,0.484,12
CIR_19,Biomass,0.673,13
CIR_19,O2,1.216,13
CIR_19,CO2,0.484,13
CIR_19,Biomass,0.673,14
CIR_19,O2,1.2,14
CIR_19,CO2,0.474,14
CIR_19,Biomass,0.657,13
CIR_19,O2,1.232,13
CIR_19,CO2,0.495,13
CIR_19,Biomass,0.658,13
CIR_19,O2,1.22,13
CIR_19,CO2,0.486,13
CIR_19,Biomass,0.674,11
CIR_19,O2,1.214,11
CIR_19,CO2,0.483,11
CIR_19,Biomass,0.558,7
CIR_19,O2,1.339,7
CIR_19,CO2,0.565,7
CIR_19,Biomass,0.673,9
CIR_19,O2,1.214,9
CIR_19,CO2,0.483,9
CIR_19,Biomass,0.673,10
CIR_19,O2,1.201,10
CIR_19,CO2,0.474,10
CIR_19,Biomass,0.652,9
CIR_19,O2,1.229,9
CIR_19,CO2,0.492,9
CIR_19,Biomass,0.674,11
CIR_19,O2,1.2,11
CIR_19,CO2,0.473,11
CIR_19,Biomass,0.673,15
CIR_19,O2,1.206,15
CIR_19,CO2,0.477,15
CIR_19,Biomass,0.673,16
CIR_19,O2,1.203,16
CIR_19,CO2,0.475,16
CIR_19,Biomass,0.673,14
CIR_19,O2,1.214,14
CIR_19,CO2,0.483,14
CIR_19,Biomass,0.673,14
CIR_19,O2,1.202,14
CIR_19,CO2,0.474,14
CIR_19,Biomass,0.673,15
CIR_19,O2,1.201,15
CIR_19,CO2,0.474,15
CIR_19,Biomass,0.673,17
CIR_19,O2,1.213,17
CIR_19,CO2,0.482,17
CIR_19,Biomass,0.673,15
CIR_19,O2,1.218,15
CIR_19,CO2,0.486,15
CIR_19,Biomass,0.673,15
CIR_19,O2,1.218,15
CIR_19,CO2,0.486,15
CIR_19,Biomass,0.673,14
CIR_19,O2,1.213,14
CIR_19,CO2,0.483,14
CIR_19,Biomass,0.673,16
CIR_19,O2,1.214,16
CIR_19,CO2,0.483,16
CIR_19,Biomass,0.673,16
CIR_19,O2,1.204,16
CIR_19,CO2,0.476,16
CIR_19,Biomass,0.673,15
CIR_19,O2,1.203,15
CIR_19,CO2,0.475,15
CIR_19,Biomass,0.674,13
CIR_19,O2,1.217,13
CIR_19,CO2,0.485,13
CIR_19,Biomass,0.673,12
CIR_19,O2,1.216,12
CIR_19,CO2,0.484,12
CIR_19,Biomass,0.673,13
CIR_19,O2,1.214,13
CIR_19,CO2,0.483,13
CIR_19,Biomass,0.664,9
CIR_19,O2,1.224,9
CIR_19,CO2,0.489,9
CIR_19,Biomass,0.673,10
CIR_19,O2,1.214,10
CIR_19,CO2,0.483,10
CIR_19,Biomass,0.673,10
CIR_19,O2,1.214,10
CIR_19,CO2,0.483,10
CIR_19,Biomass,0.673,10
CIR_19,O2,1.216,10
CIR_19,CO2,0.484,10
CIR_19,Biomass,0.673,11
CIR_19,O2,1.216,11
CIR_19,CO2,0.485,11
CIR_19,Biomass,0.673,15
CIR_19,O2,1.216,15
CIR_19,CO2,0.484,15
CIR_19,Biomass,0.673,19
CIR_19,O2,1.214,19
CIR_19,CO2,0.483,19
CIR_19,Biomass,0.673,14
CIR_19,O2,1.213,14
CIR_19,CO2,0.482,14
CIR_19,Biomass,0.673,15
CIR_19,O2,1.214,15
CIR_19,CO2,0.483,15
CIR_19,Biomass,0.673,13
CIR_19,O2,1.216,13
CIR_19,CO2,0.484,13
CIR_19,Biomass,0.608,12
CIR_19,O2,1.29,12
CIR_19,CO2,0.533,12
CIR_19,Biomass,0.608,12
CIR_19,O2,1.29,12
CIR_19,CO2,0.533,12
CIR_19,Biomass,0.612,12
CIR_19,O2,1.287,12
CIR_19,CO2,0.531,12
CIR_19,Biomass,0.615,12
CIR_19,O2,1.283,12
CIR_19,CO2,0.529,12
CIR_19,Biomass,0.604,9
CIR_19,O2,1.298,9
CIR_19,CO2,0.539,9
CIR_19,Biomass,0.551,11
CIR_19,O2,1.357,11
CIR_19,CO2,0.578,11
CIR_19,Biomass,0.673,14
CIR_19,O2,1.204,14
CIR_19,CO2,0.476,14
CIR_19,Biomass,0.673,10
CIR_19,O2,1.218,10
CIR_19,CO2,0.486,10
CIR_19,Biomass,0.673,13
CIR_19,O2,1.216,13
CIR_19,CO2,0.484,13
CIR_19,Biomass,0.673,13
CIR_19,O2,1.216,13
CIR_19,CO2,0.484,13
CIR_19,Biomass,0.673,14
CIR_19,O2,1.215,14
CIR_19,CO2,0.484,14
CIR_19,Biomass,0.673,13
CIR_19,O2,1.216,13
CIR_19,CO2,0.484,13
CIR_19,Biomass,0.673,13
CIR_19,O2,1.204,13
CIR_19,CO2,0.476,13
CIR_19,Biomass,0.673,13
CIR_19,O2,1.204,13
CIR_19,CO2,0.476,13
CIR_19,Biomass,0.673,14
CIR_19,O2,1.216,14
CIR_19,CO2,0.484,14
CIR_19,Biomass,0.673,12
CIR_19,O2,1.217,12
CIR_19,CO2,0.486,12
CIR_19,Biomass,0.673,13
CIR_19,O2,1.216,13
CIR_19,CO2,0.484,13
CIR_19,Biomass,0.673,13
CIR_19,O2,1.216,13
CIR_19,CO2,0.484,13
CIR_19,Biomass,0.616,11
CIR_19,O2,1.282,11
CIR_19,CO2,0.528,11
CIR_19,Biomass,0.673,7
CIR_19,O2,1.213,7
CIR_19,CO2,0.482,7
CIR_19,Biomass,0.549,15
CIR_19,O2,1.359,15
CIR_19,CO2,0.578,15
CIR_19,Biomass,0.572,16
CIR_19,O2,1.332,16
CIR_19,CO2,0.56,16
CIR_19,Biomass,0.673,17
CIR_19,O2,1.201,17
CIR_19,CO2,0.474,17
CIR_19,Biomass,0.673,20
CIR_19,O2,1.204,20
CIR_19,CO2,0.476,20
CIR_19,Biomass,0.673,19
CIR_19,O2,1.215,19
CIR_19,CO2,0.484,19
CIR_19,Biomass,0.674,15
CIR_19,O2,1.203,15
CIR_19,CO2,0.475,15
CIR_19,Biomass,0.674,20
CIR_19,O2,1.215,20
CIR_19,CO2,0.484,20
CIR_19,Biomass,0.673,18
CIR_19,O2,1.197,18
CIR_19,CO2,0.471,18
CIR_19,Biomass,0.673,18
CIR_19,O2,1.197,18
CIR_19,CO2,0.471,18
CIR_19,Biomass,0.673,20
CIR_19,O2,1.201,20
CIR_19,CO2,0.474,20
CIR_19,Biomass,0.673,11
CIR_19,O2,1.218,11
CIR_19,CO2,0.486,11
CIR_19,Biomass,0.673,12
CIR_19,O2,1.215,12
CIR_19,CO2,0.484,12
CIR_19,Biomass,0.673,14
CIR_19,O2,1.204,14
CIR_19,CO2,0.476,14
CIR_19,Biomass,0.673,13
CIR_19,O2,1.204,13
CIR_19,CO2,0.476,13
CIR_19,Biomass,0.673,17
CIR_19,O2,1.216,17
CIR_19,CO2,0.485,17
CIR_19,Biomass,0.673,15
CIR_19,O2,1.203,15
CIR_19,CO2,0.476,15
CIR_19,Biomass,0.673,13
CIR_19,O2,1.213,13
CIR_19,CO2,0.482,13
CIR_19,Biomass,0.652,12
CIR_19,O2,1.241,12
CIR_19,CO2,0.501,12
CIR_19,Biomass,0.673,14
CIR_19,O2,1.204,14
CIR_19,CO2,0.476,14
CIR_19,Biomass,0.651,11
CIR_19,O2,1.241,11
CIR_19,CO2,0.501,11
CIR_19,Biomass,0.655,11
CIR_19,O2,1.237,11
CIR_19,CO2,0.498,11
CIR_19,Biomass,0.657,11
CIR_19,O2,1.224,11
CIR_19,CO2,0.489,11
CIR_19,Biomass,0.657,10
CIR_19,O2,1.223,10
CIR_19,CO2,0.489,10
CIR_19,Biomass,0.673,13
CIR_19,O2,1.204,13
CIR_19,CO2,0.476,13
CIR_19,Biomass,0.656,11
CIR_19,O2,1.234,11
CIR_19,CO2,0.496,11
CIR_19,Biomass,0.598,11
CIR_19,O2,1.29,11
CIR_19,CO2,0.533,11
CIR_19,Biomass,0.665,12
CIR_19,O2,1.225,12
CIR_19,CO2,0.49,12
CIR_19,Biomass,0.664,13
CIR_19,O2,1.215,13
CIR_19,CO2,0.483,13
CIR_19,Biomass,0.664,13
CIR_19,O2,1.215,13
CIR_19,CO2,0.483,13
CIR_19,Biomass,0.661,11
CIR_19,O2,1.228,11
CIR_19,CO2,0.492,11
CIR_19,Biomass,0.608,13
CIR_19,O2,1.291,13
CIR_19,CO2,0.534,13
CIR_19,Biomass,0.608,14
CIR_19,O2,1.29,14
CIR_19,CO2,0.533,14
CIR_19,Biomass,0.673,15
CIR_19,O2,1.205,15
CIR_19,CO2,0.477,15
CIR_19,Biomass,0.673,9
CIR_19,O2,1.201,9
CIR_19,CO2,0.474,9
CIR_19,Biomass,0.673,10
CIR_19,O2,1.204,10
CIR_19,CO2,0.476,10
CIR_19,Biomass,0.673,13
CIR_19,O2,1.216,13
CIR_19,CO2,0.485,13
CIR_19,Biomass,0.673,11
CIR_19,O2,1.2,11
CIR_19,CO2,0.472,11
CIR_19,Biomass,0.549,8
CIR_19,O2,1.35,8
CIR_19,CO2,0.572,8
CIR_19,Biomass,0.549,9
CIR_19,O2,1.361,9
CIR_19,CO2,0.58,9
CIR_19,Biomass,0.549,9
CIR_19,O2,1.361,9
CIR_19,CO2,0.58,9
CIR_19,Biomass,0.673,10
CIR_19,O2,1.216,10
CIR_19,CO2,0.484,10
CIR_19,Biomass,0.673,12
CIR_19,O2,1.213,12
CIR_19,CO2,0.482,12
CIR_19,Biomass,0.584,10
CIR_19,O2,1.322,10
CIR_19,CO2,0.554,10
CIR_19,Biomass,0.584,10
CIR_19,O2,1.322,10
CIR_19,CO2,0.554,10
CIR_19,Biomass,0.549,9
CIR_19,O2,1.351,9
CIR_19,CO2,0.573,9
CIR_19,Biomass,0.548,8
CIR_19,O2,1.359,8
CIR_19,CO2,0.579,8
CIR_19,Biomass,0.548,7
CIR_19,O2,1.361,7
CIR_19,CO2,0.58,7
CIR_19,Biomass,0.673,10
CIR_19,O2,1.214,10
CIR_19,CO2,0.483,10
CIR_19,Biomass,0.641,9
CIR_19,O2,1.251,9
CIR_19,CO2,0.508,9
CIR_19,Biomass,0.641,13
CIR_19,O2,1.254,13
CIR_19,CO2,0.509,13
CIR_19,Biomass,0.641,13
CIR_19,O2,1.239,13
CIR_19,CO2,0.499,13
CIR_19,Biomass,0.64,12
CIR_19,O2,1.244,12
CIR_19,CO2,0.502,12
CIR_19,Biomass,0.651,9
CIR_19,O2,1.241,9
CIR_19,CO2,0.501,9
CIR_19,Biomass,0.632,8
CIR_19,O2,1.261,8
CIR_19,CO2,0.514,8
CIR_19,Biomass,0.632,6
CIR_19,O2,1.247,6
CIR_19,CO2,0.504,6
CIR_19,Biomass,0.448,3
CIR_19,O2,1.47,3
CIR_19,CO2,0.65,3
CIR_19,Biomass,0.448,4
CIR_19,O2,1.471,4
CIR_19,CO2,0.651,4
CIR_19,Biomass,0.591,3
CIR_19,O2,1.309,3
CIR_19,CO2,0.546,3
CIR_19,Biomass,0.591,3
CIR_19,O2,1.309,3
CIR_19,CO2,0.546,3
CIR_19,Biomass,0.527,6
CIR_19,O2,1.376,6
CIR_19,CO2,0.589,6
CIR_19,Biomass,0.527,8
CIR_19,O2,1.378,8
CIR_19,CO2,0.591,8
CIR_19,Biomass,0.531,11
CIR_19,O2,1.379,11
CIR_19,CO2,0.592,11
CIR_19,Biomass,0.521,10
CIR_19,O2,1.393,10
CIR_19,CO2,0.601,10
CIR_19,Biomass,0.521,10
CIR_19,O2,1.393,10
CIR_19,CO2,0.601,10
CIR_19,Biomass,0.521,10
CIR_19,O2,1.393,10
CIR_19,CO2,0.601,10
CIR_19,Biomass,0.521,10
CIR_19,O2,1.381,10
CIR_19,CO2,0.593,10
CIR_19,Biomass,0.674,12
CIR_19,O2,1.216,12
CIR_19,CO2,0.485,12
CIR_19,Biomass,0.665,11
CIR_19,O2,1.224,11
CIR_19,CO2,0.49,11
CIR_19,Biomass,0.557,11
CIR_19,O2,1.34,11
CIR_19,CO2,0.566,11
CIR_19,Biomass,0.549,11
CIR_19,O2,1.36,11
CIR_19,CO2,0.58,11
CIR_19,Biomass,0.549,11
CIR_19,O2,1.36,11
CIR_19,CO2,0.58,11
CIR_19,Biomass,0.548,11
CIR_19,O2,1.352,11
CIR_19,CO2,0.574,11
CIR_19,Biomass,0.548,12
CIR_19,O2,1.352,12
CIR_19,CO2,0.574,12
CIR_19,Biomass,0.547,12
CIR_19,O2,1.36,12
CIR_19,CO2,0.579,12
CIR_19,Biomass,0.548,11
CIR_19,O2,1.352,11
CIR_19,CO2,0.574,11
CIR_19,Biomass,0.548,10
CIR_19,O2,1.36,10
CIR_19,CO2,0.579,10
CIR_19,Biomass,0.659,10
CIR_19,O2,1.234,10
CIR_19,CO2,0.497,10
CIR_19,Biomass,0.673,11
CIR_19,O2,1.216,11
CIR_19,CO2,0.483,11
CIR_19,Biomass,0.673,15
CIR_19,O2,1.215,15
CIR_19,CO2,0.484,15
CIR_19,Biomass,0.673,17
CIR_19,O2,1.203,17
CIR_19,CO2,0.476,17
CIR_19,Biomass,0.673,16
CIR_19,O2,1.204,16
CIR_19,CO2,0.476,16
CIR_19,Biomass,0.673,19
CIR_19,O2,1.216,19
CIR_19,CO2,0.484,19
CIR_19,Biomass,0.673,20
CIR_19,O2,1.203,20
CIR_19,CO2,0.476,20
CIR_19,Biomass,0.673,12
CIR_19,O2,1.204,12
CIR_19,CO2,0.476,12
CIR_19,Biomass,0.673,14
CIR_19,O2,1.218,14
CIR_19,CO2,0.486,14
CIR_19,Biomass,0.673,15
CIR_19,O2,1.213,15
CIR_19,CO2,0.483,15
CIR_19,Biomass,0.673,15
CIR_19,O2,1.214,15
CIR_19,CO2,0.483,15
CIR_19,Biomass,0.673,15
CIR_19,O2,1.213,15
CIR_19,CO2,0.483,15
CIR_19,Biomass,0.673,14
CIR_19,O2,1.202,14
CIR_19,CO2,0.474,14
CIR_19,Biomass,0.673,13
CIR_19,O2,1.202,13
CIR_19,CO2,0.474,13
CIR_19,Biomass,0.655,11
CIR_19,O2,1.234,11
CIR_19,CO2,0.496,11
CIR_19,Biomass,0.655,12
CIR_19,O2,1.236,12
CIR_19,CO2,0.498,12
CIR_19,Biomass,0.664,15
CIR_19,O2,1.224,15
CIR_19,CO2,0.49,15
CIR_19,Biomass,0.673,17
CIR_19,O2,1.215,17
CIR_19,CO2,0.484,17
CIR_19,Biomass,0.655,15
CIR_19,O2,1.223,15
CIR_19,CO2,0.488,15
CIR_19,Biomass,0.673,17
CIR_19,O2,1.214,17
CIR_19,CO2,0.483,17
CIR_19,Biomass,0.619,9
CIR_19,O2,1.267,9
CIR_19,CO2,0.518,9
CIR_19,Biomass,0.619,10
CIR_19,O2,1.277,10
CIR_19,CO2,0.524,10
CIR_19,Biomass,0.619,8
CIR_19,O2,1.267,8
CIR_19,CO2,0.518,8
CIR_19,Biomass,0.615,8
CIR_19,O2,1.284,8
CIR_19,CO2,0.529,8
CIR_19,Biomass,0.615,9
CIR_19,O2,1.283,9
CIR_19,CO2,0.529,9
CIR_19,Biomass,0.601,9
CIR_19,O2,1.291,9
CIR_19,CO2,0.534,9
CIR_19,Biomass,0.615,11
CIR_19,O2,1.273,11
CIR_19,CO2,0.521,11
CIR_19,Biomass,0.615,11
CIR_19,O2,1.273,11
CIR_19,CO2,0.521,11
CIR_19,Biomass,0.62,12
CIR_19,O2,1.268,12
CIR_19,CO2,0.518,12
CIR_19,Biomass,0.673,16
CIR_19,O2,1.201,16
CIR_19,CO2,0.474,16
CIR_19,Biomass,0.674,15
CIR_19,O2,1.214,15
CIR_19,CO2,0.484,15
CIR_19,Biomass,0.674,15
CIR_19,O2,1.214,15
CIR_19,CO2,0.484,15
CIR_19,Biomass,0.673,11
CIR_19,O2,1.216,11
CIR_19,CO2,0.484,11
CIR_19,Biomass,0.673,12
CIR_19,O2,1.216,12
CIR_19,CO2,0.485,12
CIR_19,Biomass,0.673,14
CIR_19,O2,1.213,14
CIR_19,CO2,0.483,14
CIR_19,Biomass,0.673,12
CIR_19,O2,1.201,12
CIR_19,CO2,0.474,12
CIR_19,Biomass,0.673,13
CIR_19,O2,1.213,13
CIR_19,CO2,0.482,13
CIR_19,Biomass,0.673,13
CIR_19,O2,1.213,13
CIR_19,CO2,0.482,13
CIR_19,Biomass,0.673,12
CIR_19,O2,1.206,12
CIR_19,CO2,0.478,12
CIR_19,Biomass,0.673,12
CIR_19,O2,1.215,12
CIR_19,CO2,0.484,12
CIR_19,Biomass,0.673,12
CIR_19,O2,1.203,12
CIR_19,CO2,0.476,12
CIR_19,Biomass,0.608,13
CIR_19,O2,1.29,13
CIR_19,CO2,0.533,13
CIR_19,Biomass,0.615,14
CIR_19,O2,1.284,14
CIR_19,CO2,0.529,14
CIR_19,Biomass,0.673,15
CIR_19,O2,1.215,15
CIR_19,CO2,0.484,15
CIR_19,Biomass,0.673,15
CIR_19,O2,1.215,15
